Holyoke,Massachusetts,40249,42.2042586,-72.61620090000001
Lowell,Massachusetts,108861,42.633424700000006,-71.3161718
Springfield,Massachusetts,153703,42.1014831,-72.589811
Taunton,Massachusetts,56069,41.900101,-71.08976740000001
New Bedford,Massachusetts,95078,41.6362152,-70.934205
Leominster,Massachusetts,41002,42.5250906,-71.759794
Boston,Massachusetts,645966,42.3600825,-71.0588801
Barnstable Town,Massachusetts,44641,41.7003208,-70.3002024
Weymouth Town,Massachusetts,55419,42.2180724,-70.94103559999999
Attleboro,Massachusetts,43886,41.9445441,-71.2856082
Malden,Massachusetts,60509,42.4250964,-71.066163
Beverly,Massachusetts,40664,42.5584283,-70.880049
Chelsea,Massachusetts,37670,42.3917638,-71.03282840000001
Lawrence,Massachusetts,77657,42.7070354,-71.1631137
Methuen,Massachusetts,48514,42.7262016,-71.19089240000001
Cambridge,Massachusetts,107289,42.3736158,-71.10973349999999
Pittsfield,Massachusetts,44057,42.4500845,-73.2453824
Everett,Massachusetts,42935,42.40843,-71.0536625
Chicopee,Massachusetts,55717,42.14870429999999,-72.6078672
Haverhill,Massachusetts,62088,42.7762015,-71.0772796
Somerville,Massachusetts,78804,42.3875968,-71.0994968
Troy,Michigan,82821,42.6064095,-83.1497751
Battle Creek,Michigan,51848,42.32115220000001,-85.17971419999999
Lincoln Park,Michigan,37313,42.2505943,-83.17853609999999
Westland,Michigan,82578,42.324204,-83.400211
Warren,Michigan,134873,42.5144566,-83.01465259999999
St. Clair Shores,Michigan,60070,42.4974085,-82.8963604
Ann Arbor,Michigan,117025,42.2808256,-83.7430378
Farmington Hills,Michigan,81295,42.4989936,-83.3677168
East Lansing,Michigan,48554,42.7369792,-84.48386540000001
Royal Oak,Michigan,58946,42.4894801,-83.1446485
Sterling Heights,Michigan,131224,42.5803122,-83.0302033
Roseville,Michigan,47555,42.4972583,-82.93714090000002
Southfield,Michigan,73006,42.4733688,-83.2218731
Rochester Hills,Michigan,72952,42.6583661,-83.14993220000001
Pontiac,Michigan,59887,42.6389216,-83.2910468
Midland,Michigan,42181,43.6155825,-84.24721159999999
Novi,Michigan,57960,42.48059,-83.47549129999999
Kalamazoo,Michigan,75548,42.2917069,-85.5872286
Lansing,Michigan,113972,42.732535,-84.55553470000001
Portage,Michigan,47523,42.20115379999999,-85.5800022
Muskegon,Michigan,37213,43.2341813,-86.2483921
Taylor,Michigan,61817,42.240872,-83.2696509
Dearborn Heights,Michigan,56620,42.3369816,-83.2732627
Dearborn,Michigan,95884,42.3222599,-83.1763145
Wyoming,Michigan,74100,42.9133602,-85.7053085
Grand Rapids,Michigan,192294,42.9633599,-85.6680863
Saginaw,Michigan,50303,43.4194699,-83.9508068
Detroit,Michigan,688701,42.331427000000005,-83.0457538
Flint,Michigan,99763,43.0125274,-83.6874562
Livonia,Michigan,95208,42.36837,-83.3527097
Kentwood,Michigan,50233,42.8694731,-85.6447492
Maple Grove,Minnesota,65415,45.072464200000006,-93.4557877
St. Cloud,Minnesota,66297,45.5579451,-94.1632404
Plymouth,Minnesota,73987,45.01051939999999,-93.4555093
Mankato,Minnesota,40641,44.1635775,-93.9993996
Shakopee,Minnesota,39167,44.79739620000001,-93.5272861
Minnetonka,Minnesota,51368,44.9211836,-93.4687489
Eden Prairie,Minnesota,62603,44.8546856,-93.470786
Bloomington,Minnesota,86319,44.840798,-93.2982799
Maplewood,Minnesota,39765,44.953021500000006,-92.9952153
Blaine,Minnesota,60407,45.1607987,-93.2349489
Edina,Minnesota,49376,44.889686600000005,-93.3499489
Apple Valley,Minnesota,50201,44.7319094,-93.21772
Eagan,Minnesota,65453,44.804132200000005,-93.1668858
Minneapolis,Minnesota,400070,44.977753,-93.2650108
Coon Rapids,Minnesota,62103,45.1732394,-93.3030063
Woodbury,Minnesota,65656,44.923855200000006,-92.9593797
Brooklyn Park,Minnesota,78373,45.0941315,-93.3563405
Rochester,Minnesota,110742,44.0121221,-92.4801989
St. Paul,Minnesota,294873,44.9537029,-93.0899578
St. Louis Park,Minnesota,47411,44.9597376,-93.3702186
Lakeville,Minnesota,58562,44.6496868,-93.24272
Duluth,Minnesota,86128,46.7866719,-92.1004852
Burnsville,Minnesota,61434,44.7677424,-93.2777226
Moorhead,Minnesota,39398,46.8737648,-96.7678039
Jackson,Mississippi,172638,32.298757300000005,-90.1848103
Southaven,Mississippi,50997,34.9889818,-90.0125913
Meridian,Mississippi,40921,32.3643098,-88.70365600000001
Biloxi,Mississippi,44820,30.396031800000003,-88.88530779999999
Gulfport,Mississippi,71012,30.367419800000004,-89.0928155
Hattiesburg,Mississippi,47556,31.3271189,-89.2903392
St. Peters,Missouri,54842,38.7874699,-90.6298922
St. Charles,Missouri,67569,38.7881062,-90.4974359
Columbia,Missouri,115276,38.95170529999999,-92.3340724
Blue Springs,Missouri,53294,39.0169509,-94.2816148
Joplin,Missouri,50789,37.0842271,-94.513281
Jefferson City,Missouri,43330,38.57670170000001,-92.1735164
St. Joseph,Missouri,77147,39.7674578,-94.846681
Kansas City,Missouri,467007,39.0997265,-94.5785667
Florissant,Missouri,52363,38.789217,-90.322614
O'Fallon,Missouri,82809,38.8106075,-90.6998477
St. Louis,Missouri,318416,38.6270025,-90.1994042
Independence,Missouri,117240,39.0911161,-94.4155068
Chesterfield,Missouri,47749,38.6631083,-90.5770675
Cape Girardeau,Missouri,38816,37.3058839,-89.51814759999999
Springfield,Missouri,164122,37.20895720000001,-93.2922989
Lee's Summit,Missouri,93184,38.9108408,-94.3821724
Billings,Montana,109059,45.783285600000006,-108.5006904
Bozeman,Montana,39860,45.6769979,-111.0429339
Great Falls,Montana,59351,47.4941836,-111.2833449
Missoula,Montana,69122,46.8787176,-113.996586
Omaha,Nebraska,434353,41.25236339999999,-95.9979883
Grand Island,Nebraska,50550,40.92639570000001,-98.3420118
Bellevue,Nebraska,53663,41.1543623,-95.9145568
Lincoln,Nebraska,268738,40.8257625,-96.6851982
Reno,Nevada,233294,39.5296329,-119.8138027
Las Vegas,Nevada,603488,36.1699412,-115.13982959999998
Carson City,Nevada,54080,39.1637984,-119.7674034
Henderson,Nevada,270811,36.0395247,-114.9817213
Sparks,Nevada,93282,39.5349112,-119.7526886
North Las Vegas,Nevada,226877,36.1988592,-115.1175013
Concord,New Hampshire,42419,43.2081366,-71.5375718
Nashua,New Hampshire,87137,42.7653662,-71.467566
Manchester,New Hampshire,110378,42.995639700000005,-71.4547891
Clifton,New Jersey,85390,40.8584328,-74.16375529999999
Newark,New Jersey,278427,40.735657,-74.1723667
Hackensack,New Jersey,44113,40.8859325,-74.0434736
Perth Amboy,New Jersey,51982,40.5067723,-74.2654234
New Brunswick,New Jersey,55831,40.4862157,-74.4518188
Atlantic City,New Jersey,39551,39.3642834,-74.4229266
Sayreville,New Jersey,44412,40.4594021,-74.360846
West New York,New Jersey,52122,40.7878788,-74.0143064
Plainfield,New Jersey,50588,40.6337136,-74.40737359999999
Camden,New Jersey,76903,39.9259463,-75.1196199
Linden,New Jersey,41301,40.6220478,-74.2445902
Elizabeth,New Jersey,127558,40.6639916,-74.2107006
East Orange,New Jersey,64544,40.767323,-74.20486770000001
Hoboken,New Jersey,52575,40.7439905,-74.0323626
Trenton,New Jersey,84349,40.2170534,-74.74293840000001
Vineland,New Jersey,61050,39.4863773,-75.0259637
Passaic,New Jersey,70868,40.8567662,-74.12847640000001
Union City,New Jersey,68247,40.6975898,-74.2631635
Paterson,New Jersey,145948,40.9167654,-74.171811
Jersey City,New Jersey,257342,40.7281575,-74.0776417
Kearny,New Jersey,41664,40.7684342,-74.1454214
Bayonne,New Jersey,65028,40.6687141,-74.11430909999999
Clovis,New Mexico,39508,34.4047987,-103.2052272
Roswell,New Mexico,48611,33.3942655,-104.5230242
Rio Rancho,New Mexico,91956,35.2327544,-106.6630437
Santa Fe,New Mexico,69976,35.686975200000006,-105.937799
Las Cruces,New Mexico,101324,32.3199396,-106.7636538
Farmington,New Mexico,45426,36.7280583,-108.2186856
Albuquerque,New Mexico,556495,35.0853336,-106.6055534
New Rochelle,New York,79446,40.9114882,-73.78235490000002
Troy,New York,49974,42.7284117,-73.69178509999999
New York,New York,8405837,40.7127837,-74.00594129999999
Freeport,New York,43167,40.65760220000001,-73.58318349999999
Valley Stream,New York,37659,40.6642699,-73.7084645
Niagara Falls,New York,49468,43.0962143,-79.03773879999999
Albany,New York,98424,42.65257929999999,-73.7562317
Binghamton,New York,46444,42.0986867,-75.9179738
Yonkers,New York,199766,40.9312099,-73.8987469
Mount Vernon,New York,68224,40.9125992,-73.8370786
Schenectady,New York,65902,42.8142432,-73.93956870000001
Rochester,New York,210358,43.16103,-77.61092190000001
White Plains,New York,57866,41.0339862,-73.76290970000001
Hempstead,New York,55361,40.7062128,-73.6187397
Utica,New York,61808,43.100903,-75.232664
Buffalo,New York,258959,42.8864468,-78.8783689
Syracuse,New York,144669,43.0481221,-76.1474244
Burlington,North Carolina,51510,36.0956918,-79.43779909999999
Wilson,North Carolina,49628,35.7212689,-77.91553950000001
Gastonia,North Carolina,73209,35.262082,-81.1873005
Rocky Mount,North Carolina,56954,35.938210299999994,-77.7905339
Kannapolis,North Carolina,44359,35.4873613,-80.62173409999998
Hickory,North Carolina,40361,35.7344538,-81.3444573
Chapel Hill,North Carolina,59635,35.913199600000006,-79.05584449999999
Fayetteville,North Carolina,204408,35.0526641,-78.87835849999999
Winston-Salem,North Carolina,236441,36.0998596,-80.24421600000001
Charlotte,North Carolina,792862,35.2270869,-80.8431267
Huntersville,North Carolina,50458,35.410694,-80.8428504
Apex,North Carolina,42214,35.732652,-78.85028559999999
Raleigh,North Carolina,431746,35.7795897,-78.6381787
Jacksonville,North Carolina,69079,34.7540524,-77.43024140000001
Cary,North Carolina,151088,35.791540000000005,-78.78111690000001
Greenville,North Carolina,89130,35.612661,-77.3663538
Greensboro,North Carolina,279639,36.0726354,-79.79197540000001
High Point,North Carolina,107741,35.955692299999995,-80.0053176
Asheville,North Carolina,87236,35.5950581,-82.5514869
Concord,North Carolina,83506,35.4087517,-80.579511
Durham,North Carolina,245475,35.99403289999999,-78.898619
Wilmington,North Carolina,112067,34.2257255,-77.9447102
Bismarck,North Dakota,67034,46.8083268,-100.7837392
Grand Forks,North Dakota,54932,47.9252568,-97.0328547
Minot,North Dakota,46321,48.23296679999999,-101.2922906
Fargo,North Dakota,113658,46.8771863,-96.7898034
Newark,Ohio,47777,40.0581205,-82.4012642
Columbus,Ohio,822553,39.9611755,-82.9987942
Grove City,Ohio,37490,39.8814519,-83.09296440000001
Elyria,Ohio,53956,41.36837979999999,-82.10764859999999
Kettering,Ohio,55870,39.6895036,-84.16882740000001
Toledo,Ohio,282313,41.6639383,-83.555212
Parma,Ohio,80429,41.404774200000006,-81.72290859999998
Cleveland,Ohio,390113,41.49932,-81.6943605
Middletown,Ohio,48630,39.5150576,-84.39827629999999
Cleveland Heights,Ohio,45394,41.5200518,-81.556235
Springfield,Ohio,59357,39.9242266,-83.8088171
Canton,Ohio,72535,40.7989473,-81.378447
Dayton,Ohio,143355,39.7589478,-84.1916069
Lima,Ohio,38355,40.742551,-84.1052256
Findlay,Ohio,41512,41.04422,-83.6499321
Beavercreek,Ohio,45712,39.7092262,-84.0632685
Warren,Ohio,40768,41.2375569,-80.81841659999999
Lancaster,Ohio,39325,39.71367539999999,-82.59932940000002
Cuyahoga Falls,Ohio,49267,41.1339449,-81.48455849999999
Fairfield,Ohio,42635,39.3454673,-84.56031870000001
Westerville,Ohio,37530,40.1261743,-82.9290696
Cincinnati,Ohio,297517,39.1031182,-84.5120196
Youngstown,Ohio,65184,41.0997803,-80.6495194
Mentor,Ohio,46979,41.6661573,-81.339552
Mansfield,Ohio,46454,40.758390000000006,-82.51544709999999
Lorain,Ohio,63710,41.452819,-82.18237459999999
Akron,Ohio,198100,41.081444700000006,-81.51900529999999
Euclid,Ohio,48139,41.5931049,-81.5267873
Strongsville,Ohio,44730,41.3144966,-81.83569
Lakewood,Ohio,51143,41.481993200000005,-81.7981908
Huber Heights,Ohio,38142,39.843947,-84.1246608
Dublin,Ohio,43607,40.0992294,-83.11407709999999
Hamilton,Ohio,62258,39.3995008,-84.5613355
Oklahoma City,Oklahoma,610613,35.4675602,-97.5164276
Midwest City,Oklahoma,56756,35.4495065,-97.3967019
Muskogee,Oklahoma,38863,35.747876899999994,-95.3696909
Broken Arrow,Oklahoma,103500,36.060949,-95.7974526
Stillwater,Oklahoma,47186,36.1156071,-97.0583681
Edmond,Oklahoma,87004,35.6528323,-97.4780954
Enid,Oklahoma,50725,36.3955891,-97.8783911
Norman,Oklahoma,118197,35.2225668,-97.4394777
Moore,Oklahoma,58414,35.339507899999994,-97.4867028
Lawton,Oklahoma,97151,34.6035669,-98.3959291
Tulsa,Oklahoma,398121,36.1539816,-95.992775
Medford,Oregon,77677,42.3265152,-122.8755949
Tigard,Oregon,50444,45.4312294,-122.7714861
Hillsboro,Oregon,97368,45.5228939,-122.989827
Gresham,Oregon,109397,45.5001357,-122.4302013
Portland,Oregon,609456,45.523062200000005,-122.6764816
Albany,Oregon,51583,44.6365107,-123.1059282
Eugene,Oregon,159190,44.0520691,-123.08675359999998
Springfield,Oregon,60177,44.0462362,-123.0220289
Corvallis,Oregon,55298,44.5645659,-123.2620435
Lake Oswego,Oregon,37610,45.4206749,-122.6706498
Beaverton,Oregon,93542,45.487062,-122.8037102
Keizer,Oregon,37064,44.9901194,-123.0262077
Bend,Oregon,81236,44.0581728,-121.3153096
Salem,Oregon,160614,44.9428975,-123.0350963
York,Pennsylvania,43935,39.9625984,-76.727745
Allentown,Pennsylvania,118577,40.6084305,-75.4901833
Pittsburgh,Pennsylvania,305841,40.4406248,-79.9958864
State College,Pennsylvania,41757,40.7933949,-77.8600012
Harrisburg,Pennsylvania,49188,40.273191100000005,-76.88670079999999
Wilkes-Barre,Pennsylvania,41108,41.2459149,-75.88130749999999
Philadelphia,Pennsylvania,1553165,39.9525839,-75.1652215
Lancaster,Pennsylvania,59325,40.0378755,-76.3055144
Scranton,Pennsylvania,75806,41.408969,-75.66241219999999
Altoona,Pennsylvania,45796,40.5186809,-78.3947359
Bethlehem,Pennsylvania,75018,40.6259316,-75.3704579
Erie,Pennsylvania,100671,42.1292241,-80.085059
Reading,Pennsylvania,87893,40.3356483,-75.9268747
Warwick,Rhode Island,81971,41.7001009,-71.4161671
Woonsocket,Rhode Island,41026,42.0028761,-71.5147839
East Providence,Rhode Island,47149,41.813711600000005,-71.37005450000001
Pawtucket,Rhode Island,71172,41.878711,-71.38255579999999
Providence,Rhode Island,177994,41.8239891,-71.4128343
Cranston,Rhode Island,80566,41.7798226,-71.4372796
Spartanburg,South Carolina,37647,34.949567200000004,-81.93204820000001
Columbia,South Carolina,133358,34.0007104,-81.0348144
Florence,South Carolina,37792,34.1954331,-79.7625625
Mount Pleasant,South Carolina,74885,32.8323225,-79.82842579999999
Sumter,South Carolina,41190,33.9204354,-80.3414693
Charleston,South Carolina,127999,32.776474900000004,-79.9310512
Greenville,South Carolina,61397,34.8526176,-82.3940104
Summerville,South Carolina,46074,33.0185039,-80.17564809999999
Rock Hill,South Carolina,69103,34.9248667,-81.02507840000001
Goose Creek,South Carolina,39823,32.9810059,-80.03258670000001
North Charleston,South Carolina,104054,32.8546197,-79.9748103
Hilton Head Island,South Carolina,39412,32.216316,-80.752608
Sioux Falls,South Dakota,164676,43.5445959,-96.7311034
Rapid City,South Dakota,70812,44.0805434,-103.2310149
Smyrna,Tennessee,43060,35.9828412,-86.51860450000001
Brentwood,Tennessee,40021,36.0331164,-86.7827772
Hendersonville,Tennessee,54068,36.3047735,-86.6199957
Kingsport,Tennessee,52962,36.548434,-82.5618186
Chattanooga,Tennessee,173366,35.0456297,-85.3096801
Nashville,Tennessee,634464,36.1626638,-86.78160159999999
Jackson,Tennessee,67685,35.6145169,-88.8139469
Murfreesboro,Tennessee,117044,35.8456213,-86.39027
Knoxville,Tennessee,183270,35.96063839999999,-83.9207392
Bartlett,Tennessee,58226,35.2045328,-89.8739753
Franklin,Tennessee,68886,35.9250637,-86.86888990000001
Germantown,Tennessee,39375,35.08675770000001,-89.8100858
Johnson City,Tennessee,65123,36.3134397,-82.35347270000001
Collierville,Tennessee,47333,35.042036,-89.66452659999999
Clarksville,Tennessee,142357,36.5297706,-87.3594528
Cleveland,Tennessee,42774,35.1595182,-84.8766115
Memphis,Tennessee,653450,35.1495343,-90.0489801
Irving,Texas,228653,32.814017699999994,-96.9488945
Cedar Park,Texas,61238,30.505198,-97.8202888
Houston,Texas,2195914,29.7604267,-95.3698028
Dallas,Texas,1257676,32.7766642,-96.7969879
Arlington,Texas,379577,32.735687,-97.1080656
Lewisville,Texas,101074,33.046233,-96.994174
New Braunfels,Texas,63279,29.7030024,-98.1244531
Beaumont,Texas,117796,30.080174,-94.1265562
Galveston,Texas,48733,29.3013479,-94.7976958
Haltom City,Texas,43580,32.799573800000005,-97.2691817
Laredo,Texas,248142,27.530567100000003,-99.4803241
Odessa,Texas,110720,31.8456816,-102.3676431
Denton,Texas,123099,33.2148412,-97.1330683
Harlingen,Texas,65665,26.1906306,-97.6961026
Fort Worth,Texas,792727,32.7554883,-97.3307658
Georgetown,Texas,54898,30.633261800000003,-97.6779842
Sherman,Texas,39296,33.635661799999994,-96.6088805
Keller,Texas,42907,32.9341893,-97.229298
Bedford,Texas,48592,32.844017,-97.1430671
Euless,Texas,53224,32.8370727,-97.0819541
Tyler,Texas,100223,32.351260100000005,-95.3010624
Sugar Land,Texas,83860,29.6196787,-95.6349463
Lancaster,Texas,38071,32.5920798,-96.7561082
Austin,Texas,885400,30.267153000000004,-97.7430608
Port Arthur,Texas,54135,29.8849504,-93.939947
Burleson,Texas,40714,32.5420821,-97.3208492
Garland,Texas,234566,32.912624,-96.6388833
Mesquite,Texas,143484,32.7667955,-96.5991593
Grand Prairie,Texas,183372,32.7459645,-96.9977846
Frisco,Texas,136791,33.1506744,-96.8236116
Corpus Christi,Texas,316381,27.8005828,-97.396381
Lubbock,Texas,239538,33.5778631,-101.8551665
Longview,Texas,81443,32.5007037,-94.7404891
Cedar Hill,Texas,46663,32.5884689,-96.9561152
Amarillo,Texas,196429,35.2219971,-101.8312969
League City,Texas,90983,29.5074538,-95.0949303
Killeen,Texas,137147,31.1171194,-97.7277959
Rowlett,Texas,58043,32.9029017,-96.56388
McKinney,Texas,148559,33.197246500000006,-96.6397822
McAllen,Texas,136639,26.203407100000003,-98.2300124
San Angelo,Texas,97492,31.4637723,-100.4370375
North Richland Hills,Texas,67317,32.8342952,-97.2289029
Weslaco,Texas,37093,26.1595194,-97.9908366
Richardson,Texas,104475,32.948333500000004,-96.7298519
San Marcos,Texas,54076,29.8832749,-97.9413941
Duncanville,Texas,39605,32.6518004,-96.9083366
Mansfield,Texas,60872,32.5631924,-97.1416768
Waco,Texas,129030,31.549333,-97.1466695
Grapevine,Texas,50195,32.9342919,-97.0780654
Pearland,Texas,100065,29.5635666,-95.2860474
Baytown,Texas,75418,29.735504700000003,-94.9774274
Plano,Texas,274409,33.0198431,-96.6988856
The Colony,Texas,39458,33.0806083,-96.8928309
Texarkana,Texas,37442,33.425125,-94.0476882
Texas City,Texas,46081,29.383845,-94.9027002
Bryan,Texas,78709,30.6743643,-96.3699632
DeSoto,Texas,51483,32.589699800000005,-96.8570738
Victoria,Texas,65098,28.8052674,-97.0035982
Wylie,Texas,44575,33.0151201,-96.5388789
Hurst,Texas,38448,32.82346210000001,-97.1705678
Carrollton,Texas,126700,32.975641499999995,-96.8899636
Temple,Texas,70190,31.0982344,-97.342782
Midland,Texas,123933,31.9973456,-102.0779146
Huntsville,Texas,39795,30.723526300000003,-95.5507771
Edinburg,Texas,80836,26.3017374,-98.1633432
San Antonio,Texas,1409019,29.4241219,-98.4936282
Coppell,Texas,40342,32.9545687,-97.0150078
Conroe,Texas,63032,30.3118769,-95.4560512
Flower Mound,Texas,68609,33.0145673,-97.0969552
Mission,Texas,81050,26.2159066,-98.3252932
Pasadena,Texas,152735,29.6910625,-95.2091006
Friendswood,Texas,37587,29.529399800000004,-95.2010447
Allen,Texas,92020,33.1031744,-96.6705503
Missouri City,Texas,70185,29.6185669,-95.5377215
Wichita Falls,Texas,104898,33.913708500000006,-98.4933873
Pflugerville,Texas,53752,30.4393696,-97.6200043
Abilene,Texas,120099,32.4487364,-99.7331439
Round Rock,Texas,109821,30.508255100000003,-97.678896
Brownsville,Texas,181860,25.9017472,-97.4974838
Pharr,Texas,73790,26.1947962,-98.1836216
El Paso,Texas,674433,31.7775757,-106.4424559
College Station,Texas,100050,30.627977,-96.3344068
Rockwall,Texas,40922,32.9312336,-96.4597089
Logan,Utah,48913,41.7369803,-111.8338359
Provo,Utah,116288,40.2338438,-111.6585337
Salt Lake City,Utah,191180,40.7607793,-111.89104740000002
Draper,Utah,45285,40.5246711,-111.8638226
Ogden,Utah,84249,41.223,-111.9738304
South Jordan,Utah,59366,40.5621704,-111.929658
Layton,Utah,70790,41.0602216,-111.9710529
Murray,Utah,48612,40.6668916,-111.8879909
West Jordan,Utah,110077,40.6096698,-111.9391031
Roy,Utah,37733,41.1616108,-112.0263313
Taylorsville,Utah,60519,40.6677248,-111.9388258
Sandy,Utah,90231,40.564978100000005,-111.8389726
Orem,Utah,91648,40.2968979,-111.69464750000002
Bountiful,Utah,43023,40.8893895,-111.880771
Lehi,Utah,54382,40.3916172,-111.8507662
Riverton,Utah,40921,40.521893,-111.9391023
West Valley City,Utah,133579,40.691613200000006,-112.0010501
Spanish Fork,Utah,36956,40.114955,-111.654923
St. George,Utah,76817,37.0965278,-113.5684164
Burlington,Vermont,42284,44.4758825,-73.21207199999999
Richmond,Virginia,214114,37.5407246,-77.4360481
Roanoke,Virginia,98465,37.2709704,-79.9414266
Hampton,Virginia,136699,37.0298687,-76.3452218
Blacksburg,Virginia,43609,37.2295733,-80.4139393
Lynchburg,Virginia,78014,37.4137536,-79.1422464
Charlottesville,Virginia,44349,38.0293059,-78.4766781
Newport News,Virginia,182020,37.0870821,-76.4730122
Portsmouth,Virginia,96205,36.8354258,-76.29827420000001
Manassas,Virginia,41705,38.7509488,-77.4752667
Harrisonburg,Virginia,51395,38.4495688,-78.8689155
Alexandria,Virginia,148892,38.8048355,-77.0469214
Virginia Beach,Virginia,448479,36.8529263,-75.977985
Suffolk,Virginia,85728,36.7282054,-76.5835621
Chesapeake,Virginia,230571,36.7682088,-76.2874927
Danville,Virginia,42907,36.5859718,-79.3950228
Leesburg,Virginia,47673,39.1156615,-77.5636015
Norfolk,Virginia,246139,36.8507689,-76.28587259999999
Yakima,Washington,93257,46.6020711,-120.5058987
Lacey,Washington,44919,47.0342629,-122.8231915
Everett,Washington,105370,47.9789848,-122.2020794
Vancouver,Washington,167405,45.6387281,-122.6614861
Seattle,Washington,652405,47.6062095,-122.33207079999998
Olympia,Washington,48338,47.0378741,-122.9006951
Bremerton,Washington,39056,47.567320200000005,-122.6329356
Spokane Valley,Washington,91113,47.6732281,-117.2393748
Renton,Washington,97003,47.4828776,-122.21706609999998
Federal Way,Washington,92734,47.3223221,-122.3126222
Sammamish,Washington,50169,47.6162683,-122.0355736
Bellevue,Washington,133992,47.610377,-122.2006786
Puyallup,Washington,38609,47.1853785,-122.29289740000002
Tacoma,Washington,203446,47.2528768,-122.4442906
Burien,Washington,49858,47.4703767,-122.3467918
Lakewood,Washington,59097,47.1717649,-122.518458
Shoreline,Washington,54790,47.7556531,-122.3415178
Kirkland,Washington,84430,47.6814875,-122.2087353
Pasco,Washington,67599,46.2395793,-119.10056570000002
Richland,Washington,52413,46.2856907,-119.2844621
Edmonds,Washington,40727,47.8106521,-122.3773552
Redmond,Washington,57530,47.6739881,-122.121512
Marysville,Washington,63269,48.0517637,-122.1770818
Kennewick,Washington,76762,46.2112458,-119.1372338
Spokane,Washington,210721,47.6587802,-117.4260466
Auburn,Washington,74860,47.3073228,-122.22845320000002
Kent,Washington,124435,47.380933500000005,-122.2348431
Bellingham,Washington,82631,48.74908,-122.4781473
Charleston,West Virginia,50821,38.3498195,-81.6326234
Huntington,West Virginia,49177,38.41924960000001,-82.445154
New Berlin,Wisconsin,39834,42.9764027,-88.10842240000001
Racine,Wisconsin,78199,42.7261309,-87.78285229999999
Green Bay,Wisconsin,104779,44.519159,-88.019826
Kenosha,Wisconsin,99889,42.5847425,-87.8211854
Waukesha,Wisconsin,71016,43.0116784,-88.2314813
Greenfield,Wisconsin,37159,42.9614039,-88.0125865
Wausau,Wisconsin,39309,44.9591352,-89.6301221
West Allis,Wisconsin,60697,43.0166806,-88.0070315
Sheboygan,Wisconsin,48725,43.7508284,-87.71453000000001
Eau Claire,Wisconsin,67545,44.811349,-91.4984941
Wauwatosa,Wisconsin,47134,43.049457200000006,-88.0075875
Madison,Wisconsin,243344,43.07305170000001,-89.4012302
Janesville,Wisconsin,63820,42.6827885,-89.01872220000001
Beloit,Wisconsin,36888,42.5083482,-89.0317765
Fond du Lac,Wisconsin,42970,43.7730448,-88.44705079999999
Oshkosh,Wisconsin,66778,44.0247062,-88.5426136
La Crosse,Wisconsin,51522,43.8013556,-91.2395807
Milwaukee,Wisconsin,599164,43.0389025,-87.9064736
Appleton,Wisconsin,73596,44.2619309,-88.4153847
Brookfield,Wisconsin,37999,43.0605671,-88.1064787
Cheyenne,Wyoming,62448,41.1399814,-104.8202462
Casper,Wyoming,59628,42.866632,-106.313081
